Kampus_PT;Nomor urut;Jenis Kelamin;Umur;Fakultas;Prodi;Tingkat Semester;Uang Saku;jumlah mobil;jumlah motor;jumlah sepeda;kendaraan utama;jenis tempat tinggal;jarak;biaya sepekan;Jumlah Perjalanan Senin;Jumlah Perjalanan Selasa;Jumlah Perjalanan Rabu;Jumlah Perjalanan Kamis;Jumlah Perjalanan Jumat;Jumlah Perjalanan Sabtu;Jumlah Perjalanan Ahad
UBL;308;Perempuan;21;Fakultas Hukum;Ilmu Hukum;Semester 5-6;1 - 2 Jt;1;1;1;Sepeda motor pribadi;Rumah pribadi;3,825166186;50;1;1;1;1;1;1;1
UBL;314;Perempuan;22;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,661184434;50;4;2;1;2;2;1;1
UBL;323;Perempuan;19;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 3-4;1 - 2 Jt;2;2;0;Sepeda motor pribadi;Rumah pribadi;5,934150219;50;2;4;4;2;2;1;1
UBL;332;Perempuan;20;Fakultas Ilmu Sosial dan Politik;Administrasi Bisnis;Semester 3-4;1 - 2 Jt;2;2;0;Sepeda motor pribadi;Rumah pribadi;2,41265708;50;3;3;3;2;3;2;1
UBL;333;Perempuan;18;Fakultas Hukum;Ilmu Hukum;Semester 1-2;2,1 - 3 Jt;2;1;1;Sepeda motor pribadi;Rumah pribadi;6,212812286;50;4;2;4;3;1;1;1
UBL;338;Perempuan;21;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;7,865911096;50;4;2;2;2;4;3;1
UBL;350;Laki-laki;19;Fakultas Hukum;Ilmu Hukum;Semester 3-4;1 - 2 Jt;2;2;0;Sepeda motor pribadi;Rumah pribadi;5,109739909;50;3;2;3;2;1;2;2
UBL;354;Laki-laki;20;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 5-6;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;1,908835058;50;2;4;2;3;5;3;2
UBL;365;Laki-laki;19;Fakultas Hukum;Ilmu Hukum;Semester 3-4;1 - 2 Jt;1;4;1;Sepeda motor pribadi;Rumah pribadi;3,877107583;50;3;4;2;3;2;1;1
UBL;370;Perempuan;21;Fakultas Ilmu Komputer;Informatika;Semester 7-8;1 - 2 Jt;0;2;1;Sepeda motor pribadi;Rumah pribadi;2,696499732;50;2;1;2;1;2;2;2
UBL;373;Perempuan;22;Fakultas Ilmu Komputer;Sistem Informasi;Semester 7-8;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;2,764536027;50;4;4;1;2;2;1;1
UNILA;9;Laki-laki;22;Fakultas Hukum;Ilmu Hukum;Semester 5-6;< 1 Jt;0;2;1;Sepeda motor pribadi;Rumah pribadi;6,4;50;3;3;3;3;3;3;3
UNILA;23;Perempuan;19;Fakultas Hukum;Ilmu Hukum;Semester 3-4;< 1 Jt;1;2;1;Sepeda motor pribadi;Rumah pribadi;2,2;50;6;5;5;6;5;3;0
UNILA;33;Laki-laki;21;Fakultas Hukum;Ilmu Hukum;Semester 7-8;> 4 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,7;50;2;2;2;2;2;2;2
UNILA;42;Laki-laki;23;Fakultas Hukum;Ilmu Hukum;Semester 1-2;1 - 2 Jt;2;2;0;Sepeda motor pribadi;Kos sendiri;3,9;50;5;2;0;4;4;3;0
UNILA;56;Laki-laki;23;Fakultas Ilmu Sosial dan Ilmu Politik;Sosiologi;Semester 7-8;< 1 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;2,8;50;2;4;4;2;5;3;5
UNILA;65;Laki-laki;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bimbingan Konseling;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,6;50;3;3;0;2;5;0;2
UNILA;72;Laki-laki;22;Fakultas Ilmu Sosial dan Ilmu Politik;Sosiologi;Semester 7-8;1 - 2 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;5,4;50;0;3;0;4;2;0;0
UNILA;77;Perempuan;21;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Administrasi Bisnis;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,9;50;3;2;2;0;4;3;2
UNILA;78;Laki-laki;21;Fakultas Pertanian;Teknologi Hasil Pertanian;Semester 5-6;2,1 - 3 Jt;2;3;0;Sepeda motor pribadi;Rumah pribadi;3,6;50;5;4;2;2;3;2;0
UNILA;80;Laki-laki;20;Fakultas Pertanian;Teknologi Hasil Pertanian;Semester 5-6;1 - 2 Jt;1;2;2;Sepeda motor pribadi;Rumah pribadi;3,9;50;5;4;0;3;3;0;0
UNILA;82;Laki-laki;21;Fakultas Pertanian;Teknik Pertanian;Semester 5-6;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;2,3;50;5;3;4;0;3;3;0
UNILA;83;Perempuan;22;Fakultas Pertanian;Kehutanan;Semester 7-8;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;3,9;50;4;0;4;0;4;2;0
UNILA;84;Laki-laki;19;Fakultas Pertanian;Kehutanan;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;0,6;50;4;4;2;0;4;2;0
UNILA;91;Laki-laki;18;Fakultas Pertanian;Penyuluhan Pertanian;Semester 1-2;2,1 - 3 Jt;1;2;0;Sepeda motor pribadi;Rumah saudara;7;50;5;3;4;4;3;3;0
UNILA;110;Laki-laki;22;Fakultas Teknik;Teknik Sipil;Semester 7-8;1 - 2 Jt;0;4;0;Sepeda motor pribadi;Rumah saudara;6,9;50;4;4;0;4;2;0;0
UNILA;114;Laki-laki;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Guru Sekolah Dasar (PGSD);Semester 1-2;1 - 2 Jt;0;3;0;Sepeda motor pribadi;Rumah pribadi;4,4;50;4;3;3;3;3;0;0
UNILA;129;Perempuan;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Tari;Semester 3-4;1 - 2 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;7,5;50;4;4;0;4;4;0;0
UNILA;132;Laki-laki;21;Fakultas Pertanian;Teknologi Industri Pertanian;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,8;50;3;4;3;4;3;2;2
UNILA;134;Laki-laki;19;Fakultas Teknik;Teknik Lingkungan;Semester 3-4;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,8;50;3;3;5;5;0;2;2
UNILA;143;Perempuan;21;Fakultas Pertanian;Agronomi;Semester 1-2;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;5;50;0;2;2;0;0;2;0
UNILA;147;Perempuan;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Inggris;Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1,9;50;2;2;3;0;2;4;0
UNILA;150;Laki-laki;21;Fakultas Ilmu Sosial dan Ilmu Politik;Sosiologi;Semester 5-6;1 - 2 Jt;0;0;1;Sepeda motor pribadi;Kos sendiri;0,8;50;2;2;2;2;2;2;0
UNILA;156;Perempuan;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Anak Usia Dini� (PG PAUD);Semester 1-2;1 - 2 Jt;0;2;0;Sepeda motor pribadi;Rumah saudara;3,6;50;2;0;2;3;0;4;0
UNILA;170;Perempuan;19;Fakultas Pertanian;Teknik Pertanian;Semester 1-2;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;1;50;0;6;0;3;2;0;0
UNILA;172;Laki-laki;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Dan Sastra Indonesia;Semester 1-2;3,1 - 4 Jt;1;2;0;Sepeda motor pribadi;Rumah saudara;6,5;50;4;0;0;3;3;2;0
UNILA;173;Perempuan;19;Fakultas Kedokteran;Farmasi;Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;0,8;50;2;2;2;0;0;0;0
UNILA;174;Laki-laki;19;Fakultas Pertanian;Agronomi;Semester 1-2;< 1 Jt;0;0;0;Layanan online;Kos sendiri;1;50;0;2;0;2;0;0;0
UNILA;195;Laki-laki;19;Fakultas Teknik;Teknik Informatika;Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;0,6;50;0;2;2;2;2;2;0
UNILA;203;Perempuan;22;Fakultas Pertanian;Sumberdaya Akuatik;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;50;2;2;3;0;3;3;3
UNILA;206;Laki-laki;20;Fakultas Teknik;Teknik Elektro;Semester 1-2;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;50;0;4;2;4;3;2;2
UNILA;216;Laki-laki;21;Fakultas Teknik;Teknik Sipil;Semester 1-2;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;2;50;3;4;2;2;0;4;0
UNILA;232;Laki-laki;19;Fakultas Teknik;Teknik Sipil;Semester 1-2;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;1;50;2;0;2;2;2;3;0
UNILA;236;Perempuan;21;FakultasEkonomidanbisnis;EkonomiPembangunan;Semester 1-2;3,1 - 4 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;2,2;50;0;4;2;2;3;3;3
UNILA;243;Perempuan;20;Fakultas Teknik;Teknik Lingkungan;Semester 3-4;2,1 - 3 Jt;0;3;0;Sepeda motor pribadi;Rumah pribadi;1,7;50;3;2;4;4;2;0;3
UNILA;253;Laki-laki;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Kimia;Semester 7-8;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;50;2;0;0;0;2;4;0
UNILA;273;Perempuan;21;FakultasEkonomidanbisnis;EkonomiPembangunan;Semester 3-4;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;50;0;2;2;2;2;3;2
UNILA;277;Perempuan;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Biologi;Semester 3-4;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;50;4;0;2;2;2;3;0
UNILA;279;Perempuan;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Guru Sekolah Dasar (PGSD);Semester 5-6;3,1 - 4 Jt;0;2;1;Sepeda motor pribadi;Rumah saudara;5;50;2;3;2;2;2;0;3
UNILA;287;Laki-laki;21;FakultasEkonomidanbisnis;BisnisDigital;Semester 5-6;1 - 2 Jt;0;3;0;Sepeda motor pribadi;Rumah pribadi;3,2;50;2;3;2;2;2;0;3
UNILA;289;Perempuan;21;Fakultas Pertanian;Ilmu Tanah;Semester 5-6;2,1 - 3 Jt;2;3;0;Sepeda motor pribadi;Rumah saudara;10,8;50;3;4;2;4;2;0;2
UNILA;297;Laki-laki;21;Fakultas Pertanian;Penyuluhan Pertanian;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;0,6;50;0;2;4;4;2;2;3
UNILA;310;Laki-laki;19;Fakultas Teknik;Teknik Kimia;Semester 1-2;1 - 2 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;7,5;50;2;4;0;2;2;2;3
UNILA;348;Laki-laki;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Musik;Semester 3-4;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;2;50;3;4;0;4;2;2;0
UNILA;377;Perempuan;19;Fakultas MIPA;Ilmu Komputer;Semester 1-2;< 1 Jt;0;3;0;Sepeda motor pribadi;Rumah saudara;3,9;50;3;2;0;2;3;2;0
UINRIL;132;Laki-laki;22;Ushuluddin dan Studi Agama;Aqidah dan Filsafat Islam;Semester 7-8;< 1 Jt;0;2;1;Sepeda motor pribadi;Rumah pribadi;17,52;45;2;2;2;2;3;2;2
UINRIL;133;Perempuan;22;Syariah;Hukum Keluarga;Semester 7-8;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;7,7;45;0;2;2;2;0;2;0
UINRIL;134;Perempuan;23;Ushuluddin dan Studi Agama;Psikologi Islam;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1,51;45;4;3;2;2;3;3;0
UINRIL;135;Laki-laki;20;Syariah;Hukum Tata Negara;Semester 5-6;1 - 2 Jt;1;3;1;Sepeda motor pribadi;Rumah pribadi;2,23;45;0;2;2;3;2;4;0
UINRIL;136;Perempuan;21;Ushuluddin dan Studi Agama;Psikologi Islam;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,68;45;2;2;2;3;0;2;2
UINRIL;162;Laki-laki;21;Syariah;Hukum Tata Negara;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;3,17;45;2;3;5;2;3;2;0
UINRIL;163;Laki-laki;23;Syariah;Hukum Keluarga;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;6,34;45;3;3;3;3;0;0;0
UINRIL;168;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Fisika;Semester 5-6;< 1 Jt;1;4;1;Sepeda motor pribadi;Rumah pribadi;0,9;45;0;0;2;2;2;2;2
UINRIL;171;Laki-laki;20;Tarbiyah dan Keguruan;Manajemen Pendidikan Islam;Semester 3-4;1 - 2 Jt;2;5;2;Sepeda motor pribadi;Rumah pribadi;1,43;45;3;0;3;2;2;2;0
UINRIL;172;Perempuan;19;Tarbiyah dan Keguruan;Manajemen Pendidikan Islam;Semester 3-4;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;0,28;45;4;2;2;4;2;0;0
UINRIL;195;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;2,12;45;2;2;2;2;2;0;3
UINRIL;199;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 7-8;> 4 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;2,22;45;0;0;3;3;2;0;2
UINRIL;200;Perempuan;22;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 7-8;3,1 - 4 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;5,2;45;3;4;3;0;0;4;2
UINRIL;202;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Bahasa Inggris;Semester 7-8;1 - 2 Jt;0;1;1;Sepeda motor pribadi;Rumah saudara;1,61;45;5;5;5;5;6;0;0
UINRIL;329;Perempuan;22;Ekonomi dan Bisnis Islam;Akuntansi Syariah;Semester 1-2;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;1,51;45;3;2;2;2;0;2;0
UINRIL;377;Perempuan;20;Tarbiyah dan Keguruan;Biologi;Semester 3-4;< 1 Jt;0;2;0;Sepeda motor pribadi;Rumah pribadi;4,15;45;2;2;0;0;2;2;2
UINRIL;391;Perempuan;20;Ekonomi dan Bisnis Islam;Ekonomi Syariah;Semester 3-4;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;1,31;45;4;0;4;4;0;2;2
UBL;122;Laki-laki;20;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1,311269222;45;0;3;1;1;1;2;1
UBL;126;Laki-laki;23;Fakultas Teknik;Teknik Mesin;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,201040238;45;0;1;1;4;3;1;2
UBL;296;Laki-laki;21;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;1,636160181;45;2;2;2;1;2;1;1
UNILA;50;Perempuan;21;Fakultas Teknik;Teknik Kimia;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;1,4;45;2;2;3;3;3;2;2
UNILA;102;Perempuan;21;Fakultas MIPA;Kimia;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;45;2;0;2;2;2;2;0
UNILA;104;Laki-laki;19;Fakultas Teknik;Teknik Informatika;Semester 1-2;1 - 2 Jt;0;3;0;Sepeda motor pribadi;Rumah pribadi;5;45;0;2;2;2;2;0;0
UNILA;108;Laki-laki;22;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Administrasi Negara;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;45;2;0;2;2;2;2;2
UNILA;175;Laki-laki;22;Fakultas Teknik;Teknik Geodesi;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;1;45;3;2;5;6;2;2;0
UNILA;218;Laki-laki;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Inggris;Semester 1-2;1 - 2 Jt;0;2;0;Sepeda motor pribadi;Rumah saudara;4,7;45;2;0;4;2;4;2;0
UNILA;225;Perempuan;19;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Pemerintahan;Semester 1-2;< 1 Jt;0;3;1;Sepeda motor pribadi;Rumah saudara;1,8;45;4;2;4;0;2;2;3
UNILA;227;Laki-laki;21;Fakultas MIPA;Biologi;Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;0,6;45;2;2;3;4;0;2;2
UNILA;241;Perempuan;19;Fakultas Teknik;Teknik Geofisika;Semester 1-2;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;2;45;0;2;2;4;4;4;0
UNILA;244;Laki-laki;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Inggris;Semester 7-8;1 - 2 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;1,7;45;2;0;0;2;4;2;2
UNILA;246;Laki-laki;20;Fakultas Hukum;Ilmu Hukum;Semester 3-4;3,1 - 4 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;7,5;45;0;2;2;2;2;2;0
UNILA;249;Laki-laki;20;Fakultas Hukum;Ilmu Hukum;Semester 3-4;3,1 - 4 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak pribadi;0,6;45;2;2;2;2;2;0;2
UNILA;257;Perempuan;19;Fakultas Teknik;Teknik Mesin;Semester 1-2;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1;45;2;2;0;4;3;2;0
UNILA;258;Laki-laki;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Pancasila Dan Kewarganegaraan (PKN);Semester 3-4;3,1 - 4 Jt;1;2;1;Sepeda motor pribadi;Rumah pribadi;5,2;45;2;2;0;4;2;0;0
UNILA;262;Laki-laki;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Guru Sekolah Dasar (PGSD);Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;2;45;0;3;2;2;3;0;0
UNILA;267;Laki-laki;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Pancasila Dan Kewarganegaraan (PKN);Semester 1-2;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;1;45;2;0;4;2;2;3;3
UNILA;268;Perempuan;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bimbingan Konseling;Semester 7-8;3,1 - 4 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1;45;0;3;2;2;3;3;3
UNILA;270;Perempuan;20;Fakultas Pertanian;Budidaya Perairan;Semester 3-4;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1;45;2;0;2;2;2;3;2
UNILA;271;Perempuan;19;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Administrasi Bisnis;Semester 1-2;< 1 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;3,9;45;2;3;3;0;4;0;0
UNILA;274;Laki-laki;19;Fakultas Teknik;Teknik Mesin;Semester 1-2;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;45;0;2;4;4;4;3;0
UNILA;282;Laki-laki;20;Fakultas Pertanian;Peternakan;Semester 1-2;< 1 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;4,9;45;2;0;2;2;2;4;0
UNILA;285;Perempuan;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Guru Sekolah Dasar (PGSD);Semester 5-6;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,6;45;0;4;2;2;2;3;3
UNILA;292;Perempuan;22;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Komunikasi;Semester 7-8;3,1 - 4 Jt;0;3;0;Sepeda motor pribadi;Rumah saudara;5,2;45;4;0;0;2;0;4;2
UNILA;380;Perempuan;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Sejarah;Semester 1-2;3,1 - 4 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;0,8;45;2;0;2;2;2;2;3
UINRIL;9;Perempuan;21;Dakwah dan Ilmu Komunikasi;Komunikasi dan Penyiaran Islam;Semester 7-8;1 - 2 Jt;1;4;1;Sepeda motor pribadi;Kos sendiri;0,77;40;2;0;3;0;0;2;2
UINRIL;14;Perempuan;19;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;2,52;40;2;2;2;2;2;0;2
UINRIL;65;Perempuan;21;Tarbiyah dan Keguruan;Bimbingan dan Konseling;Semester 5-6;< 1 Jt;0;2;0;Sepeda motor pribadi;Rumah saudara;2,69;40;3;2;0;3;3;0;0
UINRIL;128;Laki-laki;23;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;0,9;40;2;0;2;2;2;2;0
UINRIL;130;Perempuan;22;Ekonomi dan Bisnis Islam;Ekonomi Syariah;Semester 5-6;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;0,95;40;4;2;2;0;0;0;0
UINRIL;140;Laki-laki;21;Ushuluddin dan Studi Agama;Aqidah dan Filsafat Islam;Semester 5-6;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;2,12;40;4;3;4;2;0;0;4
UINRIL;148;Laki-laki;22;Syariah;Hukum Tata Negara;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,28;40;2;0;0;3;2;2;2
UINRIL;211;Perempuan;21;Syariah;Hukum Ekonomi;Semester 7-8;< 1 Jt;0;0;0;Layanan online;Rumah mengontrak bersama;3,06;40;2;2;2;2;2;2;0
UINRIL;214;Perempuan;22;Tarbiyah dan Keguruan;Biologi;Semester 7-8;< 1 Jt;0;0;0;Layanan online;Rumah mengontrak bersama;2,14;40;2;2;2;2;4;0;0
UINRIL;246;Perempuan;22;Tarbiyah dan Keguruan;Pendidikan Bahasa Arab;Semester 7-8;< 1 Jt;0;0;0;Layanan online;Kos sendiri;3,96;40;2;2;2;0;0;0;0
UINRIL;285;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Fisika;Semester 7-8;1 - 2 Jt;1;2;1;Sepeda motor pribadi;Rumah pribadi;3;40;3;0;2;0;2;0;2
UINRIL;289;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Guru Madrasah Ibtidaiyah;Semester 5-6;1 - 2 Jt;1;2;3;Sepeda motor pribadi;Rumah pribadi;3,86;40;3;2;4;2;3;0;0
UINRIL;296;Laki-laki;22;Tarbiyah dan Keguruan;Pendidikan Biologi;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,83;40;2;0;0;0;2;0;2
UINRIL;339;Laki-laki;22;Ushuluddin dan Studi Agama;Psikologi Islam;Semester 7-8;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;2,46;40;2;0;0;0;4;0;0
UINRIL;350;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Anak Usia Dini;Semester 5-6;< 1 Jt;0;2;0;Sepeda motor pribadi;Rumah pribadi;2,51;40;2;3;2;3;2;0;0
UINRIL;351;Perempuan;21;Tarbiyah dan Keguruan;Pendidikan Biologi;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;1,64;40;0;2;4;0;0;2;0
UINRIL;353;Laki-laki;22;Tarbiyah dan Keguruan;Manajemen Pendidikan Islam;Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,87;40;2;2;0;3;3;0;2
UINRIL;354;Laki-laki;21;Tarbiyah dan Keguruan;Pendidikan Biologi;Semester 7-8;< 1 Jt;0;1;1;Sepeda motor pribadi;Rumah mengontrak bersama;0,77;40;0;2;2;2;3;4;2
UINRIL;356;Laki-laki;22;Dakwah dan Ilmu Komunikasi;Manajemen Dakwah;Semester 7-8;1 - 2 Jt;1;2;2;Sepeda motor pribadi;Rumah pribadi;5,89;40;0;2;2;2;2;2;2
UINRIL;375;Laki-laki;22;Ekonomi dan Bisnis Islam;Ekonomi Syariah;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;2,13;40;0;0;3;0;4;2;2
UINRIL;379;Laki-laki;20;Ekonomi dan Bisnis Islam;Akuntansi Syariah;Semester 3-4;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;2,34;40;4;2;2;2;0;0;0
UINRIL;387;Laki-laki;22;Ekonomi dan Bisnis Islam;Akuntansi Syariah;Semester 7-8;1 - 2 Jt;1;3;2;Sepeda motor pribadi;Rumah pribadi;1,19;40;4;2;2;0;4;2;2
UINRIL;389;Laki-laki;21;Tarbiyah dan Keguruan;Manajemen Pendidikan Islam;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;1,58;40;3;2;2;0;2;0;2
UINRIL;390;Laki-laki;22;Ekonomi dan Bisnis Islam;Akuntansi Syariah;Semester 7-8;1 - 2 Jt;1;3;2;Sepeda motor pribadi;Rumah pribadi;2,27;40;4;2;2;4;4;2;0
UINRIL;393;Perempuan;19;Dakwah dan Ilmu Komunikasi;Manajemen Dakwah;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;2,5;40;4;4;4;4;0;0;3
UBL;6;Perempuan;21;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 7-8;1 - 2 Jt;1;2;1;Layanan online;Rumah pribadi;2,925330624;40;3;3;1;1;1;1;1
UBL;18;Perempuan;22;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1,911035836;40;1;1;1;1;1;1;1
UBL;87;Perempuan;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Inggris;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,977390761;40;8;6;1;4;5;4;3
